,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,True,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
quoted_status_id,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,1339064213923393538,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
quoted_status_id_str,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,1339064213923393538,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,0,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,28,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
possibly_sensitive,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,1036938717313650688,1036938717313650688,⛄snoweegee🎄,KatWeegee,Sneaky Fed,,Dumb e-girl w/ a lot of animals & bad opinions | Simp | Cat heroes: @catskingdom19 and @MShagalaih 🐱,,,False,4267,1077,22,Tue Sep 04 11:27:10 +0000 2018,153493,,,True,False,73673,,en,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_images/1333494848922349568/QF7NZG1K_normal.jpg,https://pbs.twimg.com/profile_banners/1036938717313650688/1606187845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
