,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
in_reply_to_user_id,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_user_id_str,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_screen_name,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
geo,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
coordinates,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
place,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
contributors,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
is_quote_status,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweet_count,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorite_count,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,0,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
favorited,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
retweeted,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,False,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
lang,2199244144,2199244144,$hotta,RoddyMbc,,,Allahu Akbar🤲🏾 | MBC,https://t.co/f49VYhTUwy,,False,1415,1158,4,Thu Nov 28 13:16:05 +0000 2013,10709,,,True,False,29633,,en,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_images/1337414722375852032/9lQr3LYD_normal.jpg,https://pbs.twimg.com/profile_banners/2199244144/1596306111,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
